"","P607 - Nº Trabajadores","P639 - Años Funcionamiento","P640 - Método Contable","P978 - Smartphones","P1010 - Ingresos ($)","P1087 - PC Escritorio","P1088 - PC Portátil","P1559 - Redes Sociales","P2524 - Acceso a Internet","P2529 - Velocidad Internet","P2532 - Página Web","SECTOR - Sector Económico"
"252",1,"5 a menos de 10 años","No lleva",0,1.6e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"253",2,"10 años o más","No lleva",0,67300000,0,0,"No","No",NA,"No","Comercio"
"254",1,"10 años o más","Libro de registro diario",0,49200000,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"255",1,"10 años o más","Otro tipo de cuentas",0,1e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"256",1,"3 a menos de 5 años","No lleva",0,2.7e+07,0,0,"No","No",NA,"No","Comercio"
"257",1,"5 a menos de 10 años","No lleva",0,3.7e+07,0,0,"No","No",NA,"No","Comercio"
"258",3,"10 años o más","Otro tipo de cuentas",0,8.4e+07,0,0,"No","No",NA,"No","Industria"
"259",1,"3 a menos de 5 años","No lleva",0,2.9e+07,0,0,"No","No",NA,"No","Comercio"
"260",4,"5 a menos de 10 años","Otro tipo de cuentas",0,87360000,0,0,"No","No",NA,"No","Industria"
"261",1,"3 a menos de 5 años","No lleva",0,8900000,0,0,"No","No",NA,"No","Comercio"
"262",1,"10 años o más","No lleva",0,3e+07,0,0,"No","No",NA,"No","Comercio"
"263",1,"10 años o más","Otro tipo de cuentas",0,1.4e+08,0,0,"No","No",NA,"No","Comercio"
"264",2,"3 a menos de 5 años","No lleva",0,1200000,0,0,"No","No",NA,"No","Comercio"
"265",5,"10 años o más","P o G o Balance General",0,2.5e+08,2,0,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Comercio"
"266",3,"5 a menos de 10 años","P o G o Balance General",0,1.8e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"267",2,"1 a menos de 3 años","No lleva",0,63500000,0,0,"No","No",NA,"No","Industria"
"268",1,"3 a menos de 5 años","No lleva",0,2.9e+07,0,0,"No","No",NA,"No","Servicios"
"269",1,"5 a menos de 10 años","Otro tipo de cuentas",0,40800000,0,0,"No","No",NA,"No","Comercio"
"270",7,"5 a menos de 10 años","P o G o Balance General",0,1.416e+09,7,0,"No","Sí","Entre 2 y menos de 4 MB","Sí","Comercio"
"271",7,"10 años o más","P o G o Balance General",0,1.8e+08,1,0,"No","Sí","4 MB o más","No","Comercio"
"272",5,"5 a menos de 10 años","P o G o Balance General",0,1.14e+09,2,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"273",4,"10 años o más","P o G o Balance General",0,2.45e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"274",8,"10 años o más","Libro de registro diario",0,1.8e+07,0,0,"No","No",NA,"No","Servicios"
"275",1,"10 años o más","No lleva",0,2.4e+07,0,0,"No","No",NA,"No","Comercio"
"276",2,"3 a menos de 5 años","Otro tipo de cuentas",0,1.13e+08,0,0,"No","No",NA,"No","Servicios"
"277",3,"5 a menos de 10 años","Libro de registro diario",0,1.2e+08,0,1,"No","Sí","4 MB o más","No","Industria"
"278",2,"10 años o más","Libro de registro diario",0,1.8e+07,0,0,"No","No",NA,"No","Industria"
"279",4,"5 a menos de 10 años","Otro tipo de cuentas",0,8.7e+07,0,0,"No","No",NA,"No","Industria"
"280",5,"10 años o más","Libro de registro diario",0,1.08e+08,0,0,"No","No",NA,"No","Industria"
"281",8,"10 años o más","P o G o Balance General",0,1.2e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"282",1,"10 años o más","Otro tipo de cuentas",0,1.1e+08,0,0,"No","No",NA,"No","Comercio"
"283",1,"5 a menos de 10 años","Libro de registro diario",0,7.2e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"284",2,"5 a menos de 10 años","Otro tipo de cuentas",0,7.5e+07,0,0,"No","No",NA,"No","Comercio"
"285",8,"10 años o más","Libro de registro diario",0,1.8e+08,1,0,"No","Sí","4 MB o más","No","Industria"
"286",2,"10 años o más","Libro de registro diario",0,2.4e+07,0,0,"No","No",NA,"No","Servicios"
"287",3,"3 a menos de 5 años","P o G o Balance General",0,3.57e+08,0,1,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"288",2,"1 a menos de 3 años","Libro de registro diario",0,9.6e+07,0,0,"No","No",NA,"No","Comercio"
"289",4,"3 a menos de 5 años","Otro tipo de cuentas",0,108300000,2,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"290",2,"1 a menos de 3 años","Libro de registro diario",0,15600000,0,0,"No","No",NA,"No","Comercio"
"291",1,"10 años o más","No lleva",0,19400000,0,0,"No","No",NA,"No","Industria"
"292",1,"10 años o más","Otro tipo de cuentas",0,38500000,0,0,"No","No",NA,"No","Industria"
"293",1,"10 años o más","No lleva",0,2.4e+07,0,0,"No","No",NA,"No","Servicios"
"294",1,"3 a menos de 5 años","No lleva",0,4.4e+07,0,0,"No","No",NA,"No","Servicios"
"295",8,"10 años o más","P o G o Balance General",0,6.6e+07,2,0,"No","Sí","4 MB o más","No","Industria"
"296",1,"10 años o más","No lleva",0,3e+07,0,0,"No","No",NA,"No","Servicios"
"297",1,"1 a menos de 3 años","Otro tipo de cuentas",0,15900000,0,0,"No","No",NA,"No","Comercio"
"298",4,"10 años o más","Libro de registro diario",0,7.8e+07,0,0,"No","No",NA,"No","Industria"
"299",4,"3 a menos de 5 años","Otro tipo de cuentas",0,2.14e+08,0,0,"No","No",NA,"No","Industria"
"300",7,"3 a menos de 5 años","P o G o Balance General",0,5.2e+08,0,0,"No","No",NA,"No","Comercio"
"301",2,"10 años o más","Otro tipo de cuentas",0,53600000,0,0,"No","No",NA,"No","Industria"
"302",2,"3 a menos de 5 años","Libro de registro diario",0,1.58e+08,0,1,"No","Sí","4 MB o más","No","Industria"
"303",4,"5 a menos de 10 años","Libro de registro diario",0,1.44e+08,0,0,"No","No",NA,"No","Comercio"
"304",5,"1 a menos de 3 años","Otro tipo de cuentas",0,112500000,0,1,"No","No",NA,"No","Comercio"
"305",6,"3 a menos de 5 años","Otro tipo de cuentas",0,2e+07,1,0,"No","Sí","Menos de 2 MB","No","Industria"
"306",5,"5 a menos de 10 años","Otro tipo de cuentas",0,6e+07,0,0,"No","No",NA,"No","Industria"
"307",5,"1 a menos de 3 años","P o G o Balance General",0,83400000,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"308",1,"10 años o más","Otro tipo de cuentas",0,5.7e+07,0,0,"No","No",NA,"No","Industria"
"309",1,"1 a menos de 3 años","No lleva",0,23600000,0,0,"No","No",NA,"No","Comercio"
"310",4,"10 años o más","Libro de registro diario",0,1.7e+08,0,0,"No","No",NA,"No","Industria"
"311",1,"1 a menos de 3 años","No lleva",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"312",2,"5 a menos de 10 años","Otro tipo de cuentas",0,80300000,0,0,"No","No",NA,"No","Servicios"
"313",1,"1 a menos de 3 años","Otro tipo de cuentas",0,5e+06,1,0,"No","Sí","4 MB o más","No","Servicios"
"314",2,"10 años o más","No lleva",0,4.8e+07,0,0,"No","No",NA,"No","Comercio"
"315",9,"3 a menos de 5 años","Otro tipo de cuentas",0,257900000,0,0,"No","No",NA,"No","Servicios"
"316",1,"10 años o más","Libro de registro diario",0,3.6e+07,1,0,"No","Sí","4 MB o más","No","Industria"
"317",1,"3 a menos de 5 años","P o G o Balance General",0,3.6e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"318",2,"3 a menos de 5 años","Otro tipo de cuentas",0,4e+07,0,0,"No","No",NA,"No","Industria"
"319",4,"10 años o más","P o G o Balance General",0,1.54e+08,2,0,"No","Sí","4 MB o más","Sí","Industria"
"320",3,"1 a menos de 3 años","P o G o Balance General",1,4.8e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"321",2,"5 a menos de 10 años","No lleva",0,23100000,0,0,"No","No",NA,"No","Industria"
"322",4,"3 a menos de 5 años","Otro tipo de cuentas",0,1.57e+08,0,0,"No","No",NA,"No","Servicios"
"323",5,"10 años o más","Otro tipo de cuentas",0,1.46e+08,0,0,"No","No",NA,"No","Servicios"
"324",3,"10 años o más","P o G o Balance General",0,594828000,6,0,"No","Sí","4 MB o más","No","Industria"
"325",2,"5 a menos de 10 años","No lleva",0,6e+07,0,0,"No","No",NA,"No","Servicios"
"326",1,"3 a menos de 5 años","Otro tipo de cuentas",0,63800000,0,0,"No","No",NA,"No","Comercio"
"327",6,"10 años o más","P o G o Balance General",0,2.1e+08,0,0,"No","No",NA,"No","Servicios"
"328",4,"1 a menos de 3 años","Otro tipo de cuentas",0,1.8e+08,0,0,"No","No",NA,"No","Servicios"
"329",2,"1 a menos de 3 años","Otro tipo de cuentas",0,43500000,1,0,"No","No",NA,"No","Industria"
"330",6,"10 años o más","Libro de registro diario",0,1.7e+08,1,0,"Sí","Sí","4 MB o más","Sí","Comercio"
"331",3,"10 años o más","P o G o Balance General",0,1.2e+08,0,0,"No","No",NA,"No","Comercio"
"332",2,"1 a menos de 3 años","Otro tipo de cuentas",0,75800000,1,0,"No","No",NA,"No","Comercio"
"333",2,"3 a menos de 5 años","Libro de registro diario",0,42800000,0,0,"No","No",NA,"No","Industria"
"334",5,"10 años o más","P o G o Balance General",0,2.22e+08,1,1,"No","Sí","Móvil 2G","No","Servicios"
"335",9,"10 años o más","P o G o Balance General",0,1.53e+09,1,0,"Sí","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"336",4,"10 años o más","Libro de registro diario",0,2.4e+08,0,0,"No","No",NA,"No","Comercio"
"337",3,"1 a menos de 3 años","No lleva",0,8.3e+07,0,0,"No","No",NA,"No","Servicios"
"338",1,"5 a menos de 10 años","No lleva",0,15500000,0,0,"No","No",NA,"No","Industria"
"339",1,"5 a menos de 10 años","Otro tipo de cuentas",0,61300000,0,1,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"340",3,"5 a menos de 10 años","Libro de registro diario",0,8.6e+07,0,0,"No","No",NA,"No","Industria"
"341",1,"10 años o más","No lleva",0,9600000,0,0,"No","No",NA,"No","Industria"
"342",1,"10 años o más","Otro tipo de cuentas",0,3.5e+07,1,0,"No","No",NA,"No","Industria"
"343",5,"10 años o más","No lleva",0,3.6e+07,0,0,"No","No",NA,"No","Industria"
"344",2,"3 a menos de 5 años","Otro tipo de cuentas",0,2.3e+07,1,0,"No","No",NA,"No","Industria"
"345",1,"10 años o más","No lleva",0,3.6e+07,1,0,"No","Sí","Menos de 2 MB","No","Industria"
"346",2,"1 a menos de 3 años","Libro de registro diario",0,2.7e+07,0,0,"No","No",NA,"No","Comercio"
"347",2,"5 a menos de 10 años","Otro tipo de cuentas",0,3e+07,1,0,"No","No",NA,"No","Industria"
"348",5,"10 años o más","Otro tipo de cuentas",0,94080000,0,0,"No","No",NA,"No","Industria"
"349",4,"10 años o más","Otro tipo de cuentas",0,1.18e+08,0,0,"No","No",NA,"No","Industria"
"350",6,"5 a menos de 10 años","Libro de registro diario",0,2.6e+07,1,0,"No","No",NA,"No","Industria"
"351",9,"1 a menos de 3 años","P o G o Balance General",0,1.92e+08,0,0,"No","No",NA,"No","Industria"
"352",7,"10 años o más","P o G o Balance General",0,3.2e+08,1,0,"No","Sí","4 MB o más","No","Industria"
"353",4,"3 a menos de 5 años","No lleva",0,1.92e+08,0,0,"No","No",NA,"No","Comercio"
"354",8,"5 a menos de 10 años","Otro tipo de cuentas",0,71800000,0,0,"No","No",NA,"No","Industria"
"355",1,"10 años o más","Otro tipo de cuentas",0,3.6e+07,0,0,"No","No",NA,"No","Industria"
"356",1,"10 años o más","Otro tipo de cuentas",0,16200000,0,0,"No","No",NA,"No","Industria"
"357",2,"3 a menos de 5 años","Otro tipo de cuentas",0,1.8e+08,0,0,"No","No",NA,"No","Servicios"
"358",1,"5 a menos de 10 años","Otro tipo de cuentas",0,1.8e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"359",1,"3 a menos de 5 años","Otro tipo de cuentas",0,26700000,0,1,"No","No",NA,"No","Industria"
"360",4,"10 años o más","Libro de registro diario",0,1.08e+08,1,0,"No","Sí","4 MB o más","No","Industria"
"361",1,"5 a menos de 10 años","Libro de registro diario",0,8.4e+07,0,0,"No","No",NA,"No","Comercio"
"362",2,"3 a menos de 5 años","Otro tipo de cuentas",0,5.2e+07,1,0,"No","No",NA,"No","Servicios"
"363",3,"10 años o más","Libro de registro diario",0,9.6e+07,0,0,"No","No",NA,"No","Industria"
"364",1,"1 a menos de 3 años","Libro de registro diario",0,1.7e+07,0,0,"No","No",NA,"No","Industria"
"365",2,"10 años o más","Otro tipo de cuentas",0,6.1e+07,1,0,"No","No",NA,"No","Industria"
"366",1,"10 años o más","Otro tipo de cuentas",0,5e+07,1,0,"No","Sí","4 MB o más","No","Industria"
"367",3,"5 a menos de 10 años","Otro tipo de cuentas",0,59700000,0,1,"No","No",NA,"No","Industria"
"368",2,"10 años o más","P o G o Balance General",0,2.14e+08,0,0,"No","Sí","4 MB o más","No","Servicios"
"369",2,"1 a menos de 3 años","No lleva",0,67900000,0,0,"No","No",NA,"No","Servicios"
"370",2,"5 a menos de 10 años","Otro tipo de cuentas",0,5.4e+07,0,0,"No","No",NA,"No","Industria"
"371",2,"10 años o más","Libro de registro diario",0,2.4e+07,2,0,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Servicios"
"372",4,"10 años o más","Otro tipo de cuentas",0,3.5e+07,0,0,"No","No",NA,"No","Servicios"
"373",1,"3 a menos de 5 años","Libro de registro diario",0,4.2e+07,0,0,"No","No",NA,"No","Comercio"
"374",2,"1 a menos de 3 años","Otro tipo de cuentas",0,63500000,0,0,"No","No",NA,"No","Comercio"
"375",2,"10 años o más","Otro tipo de cuentas",0,1.5e+08,0,0,"No","No",NA,"No","Industria"
"376",3,"10 años o más","Libro de registro diario",0,1.68e+08,0,0,"No","No",NA,"No","Servicios"
"377",3,"10 años o más","Otro tipo de cuentas",0,180600000,0,0,"No","No",NA,"No","Servicios"
"378",3,"10 años o más","Libro de registro diario",0,9.7e+07,2,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"379",4,"3 a menos de 5 años","Libro de registro diario",0,2.4e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"380",1,"10 años o más","Otro tipo de cuentas",0,32400000,1,0,"No","No",NA,"No","Industria"
"381",3,"1 a menos de 3 años","Libro de registro diario",0,1.1e+08,2,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"382",1,"10 años o más","No lleva",0,21400000,0,0,"No","No",NA,"No","Industria"
"383",4,"5 a menos de 10 años","Libro de registro diario",0,1.1e+08,0,0,"No","No",NA,"No","Industria"
"384",5,"5 a menos de 10 años","No lleva",0,8.4e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"385",2,"10 años o más","Otro tipo de cuentas",0,196800000,0,0,"No","No",NA,"No","Servicios"
"386",1,"10 años o más","Otro tipo de cuentas",0,46800000,1,0,"No","Sí","4 MB o más","No","Industria"
"387",2,"3 a menos de 5 años","No lleva",0,3.6e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"388",6,"5 a menos de 10 años","P o G o Balance General",0,3.02e+08,4,0,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Servicios"
"389",2,"3 a menos de 5 años","Otro tipo de cuentas",0,6.2e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"390",4,"3 a menos de 5 años","Otro tipo de cuentas",0,7.2e+07,1,1,"No","No",NA,"No","Industria"
"391",1,"10 años o más","Libro de registro diario",0,5.4e+07,0,0,"No","No",NA,"No","Servicios"
"392",3,"10 años o más","Libro de registro diario",0,1.2e+08,0,0,"No","No",NA,"No","Servicios"
"393",1,"10 años o más","Otro tipo de cuentas",0,42600000,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"394",2,"1 a menos de 3 años","Otro tipo de cuentas",0,6.5e+07,2,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"395",1,"10 años o más","No lleva",0,8.4e+07,0,0,"No","No",NA,"No","Comercio"
"396",3,"3 a menos de 5 años","Otro tipo de cuentas",0,2.68e+08,0,0,"No","No",NA,"No","Comercio"
"397",3,"3 a menos de 5 años","Otro tipo de cuentas",0,2.9e+08,0,0,"No","No",NA,"No","Servicios"
"398",1,"5 a menos de 10 años","No lleva",0,8400000,0,0,"No","No",NA,"No","Servicios"
"399",1,"1 a menos de 3 años","Otro tipo de cuentas",0,8.9e+07,0,0,"No","No",NA,"No","Industria"
"400",1,"3 a menos de 5 años","No lleva",0,14400000,0,0,"No","No",NA,"No","Comercio"
"401",2,"1 a menos de 3 años","Otro tipo de cuentas",0,7.8e+07,0,0,"No","No",NA,"No","Industria"
"402",6,"10 años o más","P o G o Balance General",0,1.45e+08,1,0,"No","Sí","4 MB o más","No","Industria"
"403",2,"3 a menos de 5 años","Otro tipo de cuentas",0,1.75e+08,2,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"404",4,"10 años o más","P o G o Balance General",0,8.4e+07,0,0,"No","No",NA,"No","Servicios"
"405",2,"10 años o más","No lleva",0,9.2e+07,0,0,"No","No",NA,"No","Industria"
"406",2,"5 a menos de 10 años","P o G o Balance General",0,8.4e+07,0,0,"No","No",NA,"No","Industria"
"407",1,"10 años o más","No lleva",0,9600000,0,0,"No","No",NA,"No","Servicios"
"408",2,"5 a menos de 10 años","Otro tipo de cuentas",0,5.4e+07,0,0,"No","No",NA,"No","Industria"
"409",3,"1 a menos de 3 años","Otro tipo de cuentas",0,1.1e+08,0,0,"No","No",NA,"No","Comercio"
"410",1,"1 a menos de 3 años","Otro tipo de cuentas",0,32500000,0,0,"No","No",NA,"No","Comercio"
"411",1,"1 a menos de 3 años","No lleva",0,2.5e+07,0,0,"No","No",NA,"No","Servicios"
"412",1,"5 a menos de 10 años","P o G o Balance General",0,2.04e+08,0,0,"No","No",NA,"No","Comercio"
"413",2,"5 a menos de 10 años","Otro tipo de cuentas",0,4.1e+07,0,0,"No","No",NA,"No","Industria"
"414",2,"1 a menos de 3 años","Otro tipo de cuentas",1,5.4e+07,0,0,"No","Sí","Móvil 3G","No","Servicios"
"415",1,"1 a menos de 3 años","No lleva",0,3e+07,0,0,"No","No",NA,"No","Comercio"
"416",8,"1 a menos de 3 años","Otro tipo de cuentas",0,29800000,0,0,"No","No",NA,"No","Servicios"
"417",1,"1 a menos de 3 años","Otro tipo de cuentas",0,3.2e+07,0,0,"No","No",NA,"No","Comercio"
"418",2,"10 años o más","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Industria"
"419",2,"1 a menos de 3 años","Otro tipo de cuentas",0,4.1e+07,0,0,"No","No",NA,"No","Industria"
"420",8,"3 a menos de 5 años","P o G o Balance General",0,1.82e+08,8,0,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Industria"
"421",1,"10 años o más","Libro de registro diario",0,9e+07,1,0,"No","Sí","4 MB o más","No","Industria"
"422",4,"10 años o más","P o G o Balance General",0,3.6e+07,3,1,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"423",2,"10 años o más","Otro tipo de cuentas",0,97600000,0,1,"No","No",NA,"No","Servicios"
"424",1,"1 a menos de 3 años","Otro tipo de cuentas",0,43800000,0,0,"No","No",NA,"No","Industria"
"425",5,"10 años o más","Libro de registro diario",0,3e+08,0,0,"No","No",NA,"No","Comercio"
"426",2,"10 años o más","Otro tipo de cuentas",0,3.6e+07,1,0,"No","No",NA,"No","Industria"
"427",4,"10 años o más","Otro tipo de cuentas",0,9.6e+07,0,0,"No","Sí","4 MB o más","No","Industria"
"428",1,"5 a menos de 10 años","Otro tipo de cuentas",0,8600000,0,0,"No","No",NA,"No","Industria"
"429",4,"10 años o más","P o G o Balance General",0,2.7e+08,3,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"430",4,"3 a menos de 5 años","P o G o Balance General",0,9.6e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"431",3,"1 a menos de 3 años","Otro tipo de cuentas",0,90200000,0,1,"No","No",NA,"No","Industria"
"432",2,"10 años o más","Otro tipo de cuentas",0,9e+07,1,0,"No","Sí","4 MB o más","No","Industria"
"433",6,"5 a menos de 10 años","Otro tipo de cuentas",0,2.13e+08,0,1,"No","No",NA,"No","Industria"
"434",3,"10 años o más","Otro tipo de cuentas",0,1.1e+08,1,0,"No","No",NA,"No","Servicios"
"435",9,"1 a menos de 3 años","Otro tipo de cuentas",0,3.96e+08,0,0,"No","No",NA,"No","Industria"
"436",7,"10 años o más","Libro de registro diario",0,3.4e+08,2,0,"No","Sí","4 MB o más","No","Industria"
"437",3,"5 a menos de 10 años","Otro tipo de cuentas",0,98600000,0,0,"No","No",NA,"No","Servicios"
"438",3,"3 a menos de 5 años","Libro de registro diario",0,9.2e+07,0,0,"No","Sí","4 MB o más","No","Servicios"
"439",3,"1 a menos de 3 años","Otro tipo de cuentas",0,106500000,0,1,"No","No",NA,"No","Servicios"
"440",2,"1 a menos de 3 años","Otro tipo de cuentas",0,5e+07,0,0,"No","No",NA,"No","Industria"
"441",2,"1 a menos de 3 años","Otro tipo de cuentas",0,6.7e+07,0,0,"No","No",NA,"No","Servicios"
"442",3,"1 a menos de 3 años","Otro tipo de cuentas",0,7.9e+07,0,0,"No","No",NA,"No","Industria"
"443",8,"3 a menos de 5 años","P o G o Balance General",0,2.4e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"444",1,"1 a menos de 3 años","Otro tipo de cuentas",0,1.2e+07,0,0,"No","No",NA,"No","Servicios"
"445",1,"3 a menos de 5 años","Otro tipo de cuentas",0,6.3e+07,0,0,"No","No",NA,"No","Comercio"
"446",5,"1 a menos de 3 años","Otro tipo de cuentas",0,137980000,0,1,"No","No",NA,"No","Industria"
"447",1,"3 a menos de 5 años","Otro tipo de cuentas",0,3e+07,0,0,"No","No",NA,"No","Servicios"
"448",1,"3 a menos de 5 años","No lleva",0,14400000,0,0,"No","No",NA,"No","Servicios"
"449",2,"1 a menos de 3 años","Otro tipo de cuentas",0,1.14e+08,0,0,"No","No",NA,"No","Industria"
"450",6,"3 a menos de 5 años","P o G o Balance General",0,5.4e+08,4,0,"No","Sí","4 MB o más","No","Comercio"
